model,file index,audio file,precision,recall,f1_score,accuracy,specificity,fdr,miss_rate
FunASR,42,281474978391062,0.8099173553719008,1.0,0.8949771689497716,0.8351254480286738,0.4457831325301205,0.19008264462809918,0.0
Silero,42,281474978391062,0.8721461187214612,0.9744897959183674,0.9204819277108434,0.8825622775800712,0.6705882352941176,0.1278538812785388,0.025510204081632654
SpeechBrain,42,281474978391062,0.875,1.0,0.9333333333333333,0.8893280632411067,0.5087719298245614,0.125,0.0
Pyannote,43,281474978489324,0.9390444810543658,1.0,0.9685641461342396,0.9467625899280575,0.704,0.060955518945634266,0.0
FunASR,43,281474978489324,0.8248914616497829,1.0,0.9040444091990484,0.8251445086705202,0.00819672131147541,0.17510853835021709,0.0
Silero,43,281474978489324,0.9437086092715232,1.0,0.9710391822827938,0.9510086455331412,0.7258064516129032,0.056291390728476824,0.0
SpeechBrain,43,281474978489324,0.9496644295302014,0.9929824561403509,0.9708404802744426,0.9507246376811594,0.75,0.050335570469798654,0.007017543859649123
Pyannote,44,281474978501462,0.9890350877192983,0.9955849889624724,0.9922992299229924,0.9879101899827288,0.9603174603174603,0.010964912280701754,0.004415011037527594
FunASR,44,281474978501462,0.888235294117647,1.0,0.940809968847352,0.9054726368159204,0.62,0.11176470588235295,0.0
Silero,44,281474978501462,0.9638297872340426,1.0,0.9815817984832069,0.9711375212224108,0.875,0.036170212765957444,0.0
SpeechBrain,44,281474978501462,1.0,0.9955849889624724,0.9977876106194691,0.9965156794425087,1.0,0.0,0.004415011037527594
Pyannote,45,281474978524471,0.782991202346041,1.0,0.8782894736842105,0.8087855297157622,0.38333333333333336,0.21700879765395895,0.0
FunASR,45,281474978524471,0.6989528795811518,1.0,0.8228043143297381,0.6997389033942559,0.008620689655172414,0.3010471204188482,0.0
Silero,45,281474978524471,0.853035143769968,1.0,0.9206896551724137,0.8805194805194805,0.6101694915254238,0.14696485623003194,0.0
SpeechBrain,45,281474978524471,0.806060606060606,0.9962546816479401,0.8911222780569514,0.8293963254593176,0.43859649122807015,0.19393939393939394,0.003745318352059925
Pyannote,46,281474978597492,0.9549114331723028,0.9817880794701986,0.9681632653061224,0.9462809917355371,0.7704918032786885,0.04508856682769726,0.018211920529801324
FunASR,46,281474978597492,0.848314606741573,1.0,0.9179331306990881,0.861003861003861,0.37572254335260113,0.15168539325842698,0.0
Silero,46,281474978597492,0.9837133550488599,1.0,0.9917898193760263,0.9858757062146892,0.9038461538461539,0.016286644951140065,0.0
SpeechBrain,46,281474978597492,1.0,0.9966887417218543,0.9983416252072969,0.997134670487106,1.0,0.0,0.0033112582781456954
Pyannote,47,281474978694071,0.6213991769547325,1.0,0.766497461928934,0.6234652114597544,0.014285714285714285,0.3786008230452675,0.0
FunASR,47,281474978694071,0.7179080824088748,1.0,0.8357933579335793,0.7626666666666667,0.4006734006734007,0.2820919175911252,0.0
Silero,47,281474978694071,0.8962075848303394,0.9911699779249448,0.9412997903563941,0.920114122681883,0.7903225806451613,0.10379241516966067,0.008830022075055188
SpeechBrain,47,281474978694071,0.8227611940298507,0.9735099337748344,0.8918099089989889,0.8451519536903039,0.6008403361344538,0.17723880597014927,0.026490066225165563
Pyannote,48,281474978727619,0.7213114754098361,0.9850746268656716,0.832807570977918,0.8406015037593985,0.743073047858942,0.2786885245901639,0.014925373134328358
FunASR,48,281474978727619,0.5193798449612403,1.0,0.6836734693877551,0.6248108925869894,0.36895674300254455,0.4806201550387597,0.0
Silero,48,281474978727619,0.7403314917127072,1.0,0.8507936507936508,0.8582202111613876,0.7620253164556962,0.2596685082872928,0.0
SpeechBrain,48,281474978727619,0.7665706051873199,0.9925373134328358,0.865040650406504,0.874051593323217,0.7928388746803069,0.2334293948126801,0.007462686567164179
Pyannote,49,281474978957551,1.0,0.9788732394366197,0.9893238434163701,0.9817073170731707,1.0,0.0,0.02112676056338028
FunASR,49,281474978957551,0.8208092485549133,1.0,0.9015873015873016,0.8333333333333334,0.29545454545454547,0.1791907514450867,0.0
Silero,49,281474978957551,0.9793103448275862,1.0,0.9895470383275261,0.982,0.8783783783783784,0.020689655172413793,0.0
SpeechBrain,49,281474978957551,0.990632318501171,0.9929577464788732,0.9917936694021102,0.9858870967741935,0.9428571428571428,0.00936768149882904,0.007042253521126761
Pyannote,50,281474979151576,0.8379373848987108,1.0,0.9118236472945892,0.8857142857142857,0.7206349206349206,0.16206261510128914,0.0
FunASR,50,281474979151576,0.8198198198198198,1.0,0.900990099009901,0.8659517426273459,0.6563573883161512,0.18018018018018017,0.0
