model,file index,audio file,FEC,MSC,OVER,NDS
Silero,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.0,0.0,48.333333333333336,95.0
SpeechBrain,25,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1122520000_BHVSCS_338219_7292_11611,0.0,0.4694835680751174,0.0,96.7741935483871
Pyannote,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.0,0.0,60.64516129032258,80.0
FunASR,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.0,0.0,45.04504504504504,99.09909909909909
Silero,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,4.358974358974359,4.316239316239316,53.78787878787878,53.78787878787878
SpeechBrain,26,IISc_VaaniProject_M_BR_Madhepura_Ansh61760_1126420000_TGKSC_8400_0_2471,0.0,29.871794871794872,0.0,16.39344262295082
Pyannote,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.0,0.0,95.3662182361734,95.3662182361734
FunASR,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.0,0.0,95.00805152979066,99.8389694041868
Silero,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.0,0.0,95.16380655226209,99.84399375975039
SpeechBrain,27,IISc_VaaniProject_M_BR_Madhepura_Kart62134_0751230000_BHMPSC_368445_394_8295,0.0,21.06060606060606,94.84193011647255,99.83361064891847
Pyannote,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.0,0.03508771929824561,92.18950064020487,96.03072983354673
FunASR,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.0,0.15789473684210525,92.18950064020487,99.8719590268886
Silero,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.0,0.0,19.521410579345087,51.00755667506297
SpeechBrain,28,IISc_VaaniProject_M_BR_Madhepura_Prya30372_1727170000_BHECHBR_135452_17786_24280,0.0,6.4561403508771935,0.0,21.76696542893726
Pyannote,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.0,0.0,58.666666666666664,58.666666666666664
FunASR,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.0,0.0,0.0,96.7741935483871
Silero,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.0,0.0,34.04255319148936,93.61702127659575
SpeechBrain,29,IISc_VaaniProject_M_BR_Saharsa_06849038_0917180000_KTDHOTHER_299190_7012_14558,0.0,9.973333333333333,0.0,64.51612903225806
Pyannote,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.0,0.0,91.94187582562748,95.90488771466315
FunASR,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.0,0.0,91.42053445850914,99.85935302390999
Silero,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.0,0.0,91.62087912087912,99.86263736263736
SpeechBrain,30,IISc_VaaniProject_M_BR_Saharsa_75771234_0758370000_BHSHGT_167942_1799_4957,0.0,0.7818930041152263,91.17221418234442,98.4081041968162
Pyannote,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,7.204929688734397,7.157528835519039,21.986206896551725,22.813793103448276
FunASR,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,0.0,0.0,31.765033407572385,55.40089086859689
Silero,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,8.974561542107757,8.895560120082163,7.368421052631578,9.030470914127424
SpeechBrain,31,IISc_VaaniProject_M_BR_Saharsa_95816983_1126360000_BHVSCH_338296_11877_21815,1.406225312055617,1.3588244588402592,18.786857624262847,22.15669755686605
Pyannote,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,0.0,0.0,22.64957264957265,72.22222222222221
FunASR,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,0.0,0.0,9.950248756218906,99.50248756218906
Silero,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,0.0,0.0,17.35159817351598,98.63013698630137
SpeechBrain,32,IISc_VaaniProject_M_BR_Saharsa_Pink57619_0353430000_BHSHMT_213714_12128_14506,4.62962962962963,5.462962962962963,0.0,0.0
Pyannote,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,4.944450005004504,4.934440996897208,80.61953931691819,88.56235107227958
FunASR,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,0.0,0.0,91.14973262032086,99.97326203208556
Silero,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,0.32028825943349015,0.31027925132619355,37.3039085349641,73.19861738899229
SpeechBrain,33,IISc_VaaniProject_M_BR_Saharsa_Prem54830_1259120000_CGBTDAF_206409_1753_15505,0.900810729656691,1.9817836052447202,0.8333333333333334,38.333333333333336
Pyannote,34,IISc_VaaniProject_M_BR_Saharsa_Rosh20976_1603080000_BHARBO_351948_2570_4597,0.0,0.0,91.35977337110481,95.60906515580736
FunASR,34,IISc_VaaniProject_M_BR_Saharsa_Rosh20976_1603080000_BHARBO_351948_2570_4597,0.0,0.0,90.75757575757576,99.84848484848486
Silero,34,IISc_VaaniProject_M_BR_Saharsa_Rosh20976_1603080000_BHARBO_351948_2570_4597,0.0,0.0,90.98966026587888,99.55686853766618
SpeechBrain,34,IISc_VaaniProject_M_BR_Saharsa_Rosh20976_1603080000_BHARBO_351948_2570_4597,0.0,43.7037037037037,90.33280507131536,96.67194928684627
Pyannote,35,IISc_VaaniProject_M_BR_Saharsa_Saks48239_1455270000_BHSHWAF_114478_1509_4726,0.0,0.0,1.557377049180328,97.45901639344262
FunASR,35,IISc_VaaniProject_M_BR_Saharsa_Saks48239_1455270000_BHSHWAF_114478_1509_4726,0.0,0.0,3.996802557953637,99.92006394884093
Silero,35,IISc_VaaniProject_M_BR_Saharsa_Saks48239_1455270000_BHSHWAF_114478_1509_4726,0.0,0.0,5.209155485398579,99.76322020520915
SpeechBrain,35,IISc_VaaniProject_M_BR_Saharsa_Saks48239_1455270000_BHSHWAF_114478_1509_4726,0.0,0.0,0.0,95.75353871773522
Pyannote,36,IISc_VaaniProject_M_BR_Saharsa_Sati49084_1619470000_KTCMBK_248896_14658_17556,1.31521262604121,1.2713722051731697,99.84276729559748,99.84276729559748
FunASR,36,IISc_VaaniProject_M_BR_Saharsa_Sati49084_1619470000_KTCMBK_248896_14658_17556,0.0,0.0,99.83333333333333,99.83333333333333
Silero,36,IISc_VaaniProject_M_BR_Saharsa_Sati49084_1619470000_KTCMBK_248896_14658_17556,0.08768084173608066,0.04384042086804033,99.83792544570503,99.83792544570503
SpeechBrain,36,IISc_VaaniProject_M_BR_Saharsa_Sati49084_1619470000_KTCMBK_248896_14658_17556,0.8768084173608066,2.5865848312143798,99.81481481481481,99.81481481481481
Pyannote,37,IISc_VaaniProject_M_BR_Saran_Sagu52211_0802270000_UPVNLA_185132_14613_16874,1.7351598173515983,11.735159817351597,40.77669902912621,40.77669902912621
FunASR,37,IISc_VaaniProject_M_BR_Saran_Sagu52211_0802270000_UPVNLA_185132_14613_16874,0.0,0.410958904109589,0.0,98.36065573770492
Silero,37,IISc_VaaniProject_M_BR_Saran_Sagu52211_0802270000_UPVNLA_185132_14613_16874,0.0,0.0,15.277777777777779,51.388888888888886
SpeechBrain,37,IISc_VaaniProject_M_BR_Saran_Sagu52211_0802270000_UPVNLA_185132_14613_16874,0.45662100456621,1.7351598173515983,0.0,0.0
